,data,temperatura_max_2m,temperature_2m_min,sensação_termica_max,sensação_termica_min,quantia_chuva
104,1950-04-15 03:00:00,24.5945,15.994499,25.493816,17.394955,20.300001
105,1950-04-16 03:00:00,24.9945,15.9445,24.316376,17.110956,7.7999997
106,1950-04-17 03:00:00,25.4445,15.4945,25.114443,15.932507,10.400001
107,1950-04-18 03:00:00,25.6945,16.9445,25.48562,18.131882,4.5999994
108,1950-04-19 03:00:00,25.0445,16.7945,26.85554,17.991201,6.1000004
109,1950-04-20 03:00:00,24.2445,17.5945,26.603666,18.793531,5.3
110,1950-04-21 03:00:00,20.1945,17.1945,21.813889,18.512163,8.200001
111,1950-04-22 03:00:00,22.6945,17.0445,24.554405,18.608862,10.900001
112,1950-04-23 03:00:00,22.3945,16.7945,24.056232,17.692703,0.8
113,1950-04-24 03:00:00,23.2945,15.9445,25.621593,16.512873,0.0
114,1950-04-25 03:00:00,24.4445,14.1945,25.75918,14.477203,0.0
115,1950-04-26 03:00:00,24.1445,13.8945,25.077389,13.782213,0.0
116,1950-04-27 03:00:00,24.1445,14.4945,24.028282,14.355175,3.1000001
117,1950-04-28 03:00:00,24.7945,15.6945,24.774862,16.034773,1.2
118,1950-04-29 03:00:00,25.0945,15.0445,24.913986,15.190025,1.8000001
119,1950-04-30 03:00:00,24.6445,16.0445,25.549532,16.390577,1.2
120,1950-05-01 03:00:00,25.2945,16.1445,24.713896,16.273424,6.1
121,1950-05-02 03:00:00,24.6445,14.1945,25.840643,14.182619,3.2
122,1950-05-03 03:00:00,24.4945,14.7445,25.180157,15.091867,1.1
123,1950-05-04 03:00:00,23.5945,14.5945,23.49972,14.494263,0.3
124,1950-05-05 03:00:00,23.5445,14.7945,23.538649,13.963026,0.0
125,1950-05-06 03:00:00,23.6445,14.7445,23.228214,13.567076,0.0
126,1950-05-07 03:00:00,22.3945,13.3445,21.91327,12.817997,0.0
127,1950-05-08 03:00:00,24.1945,13.5945,24.480276,12.816895,0.0
128,1950-05-09 03:00:00,24.8445,14.2945,24.177385,13.739117,0.3
129,1950-05-10 03:00:00,24.6445,14.7945,24.05779,14.005182,0.2
130,1950-05-11 03:00:00,24.3945,14.9945,24.78517,14.269808,0.1
131,1950-05-12 03:00:00,23.0945,15.4445,22.025747,14.537405,0.1
132,1950-05-13 03:00:00,23.1445,13.6945,22.412352,12.74868,0.3
133,1950-05-14 03:00:00,23.2445,13.3945,22.696072,12.916311,0.0
134,1950-05-15 03:00:00,24.7945,13.9945,23.39994,13.841055,0.0
135,1950-05-16 03:00:00,25.6445,14.5445,24.835352,14.12941,0.0
136,1950-05-17 03:00:00,26.2945,14.8445,25.69229,14.669321,6.6000004
137,1950-05-18 03:00:00,26.3445,15.4445,26.579958,15.381845,7.1000004
138,1950-05-19 03:00:00,25.5945,14.1945,24.875631,12.917677,6.799999
139,1950-05-20 03:00:00,25.0945,13.5945,24.18571,12.423452,0.8000001
140,1950-05-21 03:00:00,26.6945,14.9445,25.809578,15.038204,0.8
141,1950-05-22 03:00:00,26.6945,16.1445,27.369339,16.312517,1.0000001
142,1950-05-23 03:00:00,26.5445,15.7945,26.736038,15.606943,0.5
143,1950-05-24 03:00:00,26.0445,15.0945,25.131065,14.326715,0.1
144,1950-05-25 03:00:00,25.9945,14.6445,25.548979,14.317921,0.0
145,1950-05-26 03:00:00,26.5445,13.8945,25.927675,13.3534565,0.0
146,1950-05-27 03:00:00,26.2945,14.9945,26.986675,14.708832,0.0
147,1950-05-28 03:00:00,26.2945,15.5445,25.333755,15.74766,0.0
148,1950-05-29 03:00:00,26.0445,16.3945,24.961632,16.04361,0.0
149,1950-05-30 03:00:00,25.4445,14.1945,22.846037,12.516661,0.0
150,1950-05-31 03:00:00,23.4945,13.3945,21.45968,10.633482,0.0
151,1950-06-01 03:00:00,23.9945,12.4945,23.803255,10.0982485,0.1
152,1950-06-02 03:00:00,24.2945,13.0445,23.629423,11.957058,0.0
153,1950-06-03 03:00:00,23.4445,12.8445,23.066137,11.67776,0.0
154,1950-06-04 03:00:00,24.5445,14.8445,23.956564,13.401983,0.0
155,1950-06-05 03:00:00,22.6445,13.9945,22.328064,13.366201,0.0
156,1950-06-06 03:00:00,23.6445,13.7945,23.392572,13.411076,0.0
157,1950-06-07 03:00:00,25.1945,15.0945,24.047443,15.016045,0.0
158,1950-06-08 03:00:00,25.5945,14.6445,23.696665,14.119635,0.2
159,1950-06-09 03:00:00,26.3445,13.4945,24.955246,12.963524,0.1
160,1950-06-10 03:00:00,26.9945,14.6445,26.847076,13.711361,0.0
161,1950-06-11 03:00:00,26.3445,14.4445,26.261944,14.342047,0.0
162,1950-06-12 03:00:00,25.8445,15.1945,26.476871,15.535063,0.0
163,1950-06-13 03:00:00,26.3445,15.4445,26.370392,15.159159,0.0
164,1950-06-14 03:00:00,26.7945,16.8945,27.114428,16.697088,0.0
165,1950-06-15 03:00:00,26.3945,14.6945,25.57345,14.1153965,0.0
166,1950-06-16 03:00:00,26.6445,16.8945,25.936615,16.410645,0.0
167,1950-06-17 03:00:00,26.6445,15.8445,26.135338,15.21039,0.0
168,1950-06-18 03:00:00,25.5945,15.3445,24.548914,14.280033,0.0
169,1950-06-19 03:00:00,25.0445,13.9945,23.871075,12.236574,0.0
170,1950-06-20 03:00:00,24.4945,13.7445,23.099678,12.103857,0.0
171,1950-06-21 03:00:00,24.5945,12.8945,23.289515,11.4319105,0.0
172,1950-06-22 03:00:00,24.7445,12.5945,23.93561,11.222884,0.0
173,1950-06-23 03:00:00,25.6445,13.5445,25.821625,12.664215,0.0
174,1950-06-24 03:00:00,26.4445,14.2445,25.587643,13.336802,0.0
175,1950-06-25 03:00:00,25.8445,14.3445,24.510893,13.40123,0.0
176,1950-06-26 03:00:00,24.9945,14.5445,23.137999,12.787502,0.0
177,1950-06-27 03:00:00,23.6945,13.8445,21.98782,11.019686,0.0
178,1950-06-28 03:00:00,22.9445,12.6445,21.271221,9.807495,0.0
179,1950-06-29 03:00:00,23.6945,11.3945,22.208632,9.157501,0.0
180,1950-06-30 03:00:00,24.4445,10.9945,23.980167,9.477267,0.0
181,1950-07-01 03:00:00,25.3445,12.1445,24.366081,10.556845,0.0
182,1950-07-02 03:00:00,25.5945,13.0445,23.087965,11.428278,0.0
183,1950-07-03 03:00:00,25.6945,12.8945,23.986425,11.256948,0.0
184,1950-07-04 03:00:00,25.2445,13.2445,23.845104,11.5282545,0.0
185,1950-07-05 03:00:00,25.9445,14.7445,23.822796,13.05806,0.0
186,1950-07-06 03:00:00,26.7945,13.1445,24.679144,11.588662,0.0
187,1950-07-07 03:00:00,27.5445,13.3945,25.909887,11.204723,0.0
188,1950-07-08 03:00:00,27.7445,14.0445,26.460852,12.2783375,0.0
189,1950-07-09 03:00:00,26.0445,15.894501,24.758234,14.347073,0.0
190,1950-07-10 03:00:00,26.5945,14.5445,26.70149,13.178736,0.0
191,1950-07-11 03:00:00,25.5945,16.0445,24.228687,14.732866,0.0
192,1950-07-12 03:00:00,25.2445,13.1445,23.49652,11.002822,0.0
193,1950-07-13 03:00:00,23.8945,14.3945,21.736753,11.477829,0.2
194,1950-07-14 03:00:00,23.3945,12.4445,21.349804,10.470645,0.0
195,1950-07-15 03:00:00,23.0445,12.0445,22.1052,10.941487,0.0
196,1950-07-16 03:00:00,23.9445,12.5445,22.244581,10.536266,0.0
197,1950-07-17 03:00:00,24.0945,11.9945,22.746258,9.440951,0.0
198,1950-07-18 03:00:00,24.0945,11.6445,22.501328,9.8289175,0.0
199,1950-07-19 03:00:00,23.7445,11.6945,23.0973,9.653261,0.0
200,1950-07-20 03:00:00,23.7445,11.9445,21.32551,10.237955,0.0
201,1950-07-21 03:00:00,23.8445,11.8945,22.641758,9.947466,0.0
202,1950-07-22 03:00:00,24.3445,12.8945,23.429607,11.185726,0.0
203,1950-07-23 03:00:00,26.4945,13.5445,24.409092,11.846838,0.0
204,1950-07-24 03:00:00,25.8945,14.9445,24.955261,13.349617,0.0
205,1950-07-25 03:00:00,26.4445,14.5445,24.669289,12.433998,0.0
206,1950-07-26 03:00:00,26.1445,14.3445,25.035929,12.404552,0.0
207,1950-07-27 03:00:00,26.6945,14.0945,24.048143,11.883865,0.0
208,1950-07-28 03:00:00,26.5945,14.2445,23.908262,11.278705,0.0
209,1950-07-29 03:00:00,24.5445,13.8445,22.727695,11.041383,0.0
210,1950-07-30 03:00:00,24.8945,13.7445,24.706366,11.498346,0.0
211,1950-07-31 03:00:00,25.7445,12.7445,25.498257,11.398888,0.0
212,1950-08-01 03:00:00,26.9945,13.8445,26.189734,12.31599,0.0
213,1950-08-02 03:00:00,27.6945,15.1945,26.589447,13.5265255,0.0
214,1950-08-03 03:00:00,27.1945,14.1445,25.493456,11.392276,0.1
215,1950-08-04 03:00:00,25.7445,14.5945,24.12697,11.357608,0.4
216,1950-08-05 03:00:00,26.7445,12.9945,24.591906,10.32379,0.0
217,1950-08-06 03:00:00,26.5945,13.3945,24.486404,11.127115,0.0
218,1950-08-07 03:00:00,25.7445,13.0445,23.655682,10.214745,0.0
219,1950-08-08 03:00:00,25.6945,13.0445,24.127316,10.885551,0.0
220,1950-08-09 03:00:00,26.5945,13.5945,24.35185,11.829805,0.0
221,1950-08-10 03:00:00,26.7445,13.5945,24.456821,11.395887,0.0
