,data,temperatura_max_2m,temperature_2m_min,sensação_termica_max,sensação_termica_min,quantia_chuva
146,1950-05-27 03:00:00,27.6475,19.3975,28.678177,22.574636,5.2999997
147,1950-05-28 03:00:00,28.9475,16.2975,30.503414,17.329498,10.000001
148,1950-05-29 03:00:00,29.7975,16.6975,28.14164,17.34197,1.1000001
149,1950-05-30 03:00:00,25.8475,18.7475,25.893314,20.3673,0.7
150,1950-05-31 03:00:00,26.0475,16.7975,26.091331,17.87898,0.0
151,1950-06-01 03:00:00,25.8475,16.0475,25.278744,16.527197,0.0
152,1950-06-02 03:00:00,27.7975,15.3475,29.201595,15.108267,0.0
153,1950-06-03 03:00:00,24.4975,16.8975,27.012053,18.101944,0.0
154,1950-06-04 03:00:00,27.2475,16.9975,28.498753,17.69882,0.0
155,1950-06-05 03:00:00,28.5975,16.1475,29.260555,16.502878,0.0
156,1950-06-06 03:00:00,24.4975,18.7475,27.061821,20.80885,0.70000005
157,1950-06-07 03:00:00,23.5475,17.3975,25.38843,18.927307,5.8
158,1950-06-08 03:00:00,21.9975,17.9975,24.239695,19.886456,9.6
159,1950-06-09 03:00:00,24.2975,16.9475,25.632057,18.143423,3.3000002
160,1950-06-10 03:00:00,25.3475,17.5975,26.293953,18.320704,0.1
161,1950-06-11 03:00:00,19.9475,18.0475,21.115753,19.664976,0.70000005
162,1950-06-12 03:00:00,19.2975,17.5975,21.111372,19.279457,0.0
163,1950-06-13 03:00:00,21.4475,17.9975,23.273434,19.209106,0.0
164,1950-06-14 03:00:00,25.6975,17.0475,26.99532,17.877775,0.0
165,1950-06-15 03:00:00,27.4475,15.2975,29.167133,15.226336,0.0
166,1950-06-16 03:00:00,21.7975,19.0975,24.834959,20.876844,0.0
167,1950-06-17 03:00:00,22.1475,18.2475,23.714893,20.507484,0.4
168,1950-06-18 03:00:00,22.5475,19.0475,24.702312,20.590567,0.0
169,1950-06-19 03:00:00,24.9975,17.6975,27.196035,18.962511,1.6
170,1950-06-20 03:00:00,27.1975,17.2475,29.337406,18.351597,0.0
171,1950-06-21 03:00:00,25.3975,18.0475,27.891407,19.342724,0.0
172,1950-06-22 03:00:00,27.0475,17.5975,29.41259,18.196497,0.0
173,1950-06-23 03:00:00,28.4975,16.4975,29.805286,17.037556,0.0
174,1950-06-24 03:00:00,29.5475,17.0475,30.513088,17.671207,1.4000001
175,1950-06-25 03:00:00,21.7475,17.9475,23.575733,18.207106,24.299994
176,1950-06-26 03:00:00,21.1975,16.9975,21.62789,16.087208,8.0
177,1950-06-27 03:00:00,22.5975,14.6475,22.054846,13.809494,12.2
178,1950-06-28 03:00:00,22.5475,15.8975,22.80021,15.928947,0.0
179,1950-06-29 03:00:00,25.3975,13.3475,25.118462,12.51976,0.0
180,1950-06-30 03:00:00,25.6975,13.1475,25.716528,11.936714,0.0
181,1950-07-01 03:00:00,26.1975,14.6975,27.757042,14.1617775,0.0
182,1950-07-02 03:00:00,22.8975,18.7475,24.475294,20.839111,5.6
183,1950-07-03 03:00:00,22.9475,17.6975,24.594477,18.660265,0.5
184,1950-07-04 03:00:00,24.8475,16.1475,25.853876,17.183527,0.4
185,1950-07-05 03:00:00,26.9475,15.0975,27.458647,15.518238,1.6
186,1950-07-06 03:00:00,26.9975,15.747499,26.189455,16.169949,0.2
187,1950-07-07 03:00:00,22.5475,17.0475,22.334957,17.152414,0.0
188,1950-07-08 03:00:00,21.4475,16.6975,21.731857,17.436953,1.2
189,1950-07-09 03:00:00,25.4475,16.2975,26.437792,17.399271,0.1
190,1950-07-10 03:00:00,24.9475,17.4475,26.051046,18.980522,8.6
191,1950-07-11 03:00:00,18.9975,15.2975,19.477127,15.353092,6.4999995
192,1950-07-12 03:00:00,18.3475,14.5975,19.942173,15.116592,0.0
193,1950-07-13 03:00:00,22.4475,14.8975,22.905317,15.014591,0.0
194,1950-07-14 03:00:00,24.4475,13.3475,24.341202,13.505608,0.0
195,1950-07-15 03:00:00,24.6975,13.3475,25.70182,12.538494,0.0
196,1950-07-16 03:00:00,24.9975,13.0975,25.664513,12.557293,0.0
197,1950-07-17 03:00:00,25.3975,13.9475,26.047283,13.851793,0.0
198,1950-07-18 03:00:00,25.1475,14.8975,25.836208,14.996519,0.0
199,1950-07-19 03:00:00,24.2975,14.0975,25.366346,14.074297,0.0
200,1950-07-20 03:00:00,23.7975,15.1975,25.073988,15.500164,0.0
201,1950-07-21 03:00:00,25.9475,14.3975,27.098093,14.05315,0.0
202,1950-07-22 03:00:00,28.1975,14.3975,29.837387,13.961962,0.0
203,1950-07-23 03:00:00,29.4475,15.1475,31.424076,15.0588455,0.0
204,1950-07-24 03:00:00,23.6975,18.2475,25.109667,20.015505,0.0
205,1950-07-25 03:00:00,23.4475,17.7975,24.800268,19.380417,0.0
206,1950-07-26 03:00:00,26.7475,15.6475,26.621292,15.860548,0.0
207,1950-07-27 03:00:00,26.4475,14.7975,27.05495,14.415119,0.4
208,1950-07-28 03:00:00,23.1475,17.9975,24.529648,19.090643,0.0
209,1950-07-29 03:00:00,25.7975,16.8975,26.453846,17.888062,0.0
210,1950-07-30 03:00:00,27.4475,14.7975,28.357185,14.359283,0.0
211,1950-07-31 03:00:00,27.3975,14.7975,27.174318,14.887066,1.2
212,1950-08-01 03:00:00,28.3475,16.8975,29.395996,17.733925,2.7
213,1950-08-02 03:00:00,22.1475,18.1475,22.532738,17.969505,11.499999
214,1950-08-03 03:00:00,19.2475,17.6975,19.73399,17.36245,4.799999
215,1950-08-04 03:00:00,25.2975,17.7475,25.873611,19.318056,2.2000003
216,1950-08-05 03:00:00,19.9475,17.6475,20.940416,19.129951,0.0
217,1950-08-06 03:00:00,21.6975,17.1975,23.080505,19.394007,0.1
218,1950-08-07 03:00:00,23.5975,18.1475,23.838268,20.050432,0.1
219,1950-08-08 03:00:00,25.2975,16.6475,28.79815,17.698498,0.0
220,1950-08-09 03:00:00,28.7475,18.3975,30.748363,20.463253,0.0
221,1950-08-10 03:00:00,28.6475,18.4475,30.797073,20.604126,0.0
222,1950-08-11 03:00:00,30.4475,18.2475,31.833752,18.0004,0.0
223,1950-08-12 03:00:00,30.9975,15.4475,31.384155,14.3811455,0.0
224,1950-08-13 03:00:00,29.6975,16.7475,30.20478,17.17396,0.0
225,1950-08-14 03:00:00,30.7475,15.3475,31.70961,14.167999,0.5
226,1950-08-15 03:00:00,23.5975,18.1975,24.262455,20.007023,2.6999998
227,1950-08-16 03:00:00,25.8475,18.2475,26.056906,19.151539,0.0
228,1950-08-17 03:00:00,29.4975,15.497499,30.561111,14.880501,0.0
229,1950-08-18 03:00:00,30.7975,16.7475,32.09441,16.785538,0.0
230,1950-08-19 03:00:00,27.7475,18.3475,29.324413,18.640697,0.3
231,1950-08-20 03:00:00,25.1975,19.9475,27.092552,21.596832,0.8000001
232,1950-08-21 03:00:00,27.1975,18.0975,29.633846,19.599302,0.0
233,1950-08-22 03:00:00,26.4475,17.7475,28.852894,19.42123,0.0
234,1950-08-23 03:00:00,26.2475,18.3475,28.58305,20.38827,0.0
235,1950-08-24 03:00:00,28.7475,16.1475,29.523258,16.705935,0.0
236,1950-08-25 03:00:00,30.1975,16.1475,32.204575,16.13106,0.0
237,1950-08-26 03:00:00,29.4975,18.9475,31.083168,20.057344,0.0
238,1950-08-27 03:00:00,24.4975,19.5975,25.305243,21.828493,0.70000005
239,1950-08-28 03:00:00,21.9975,17.1975,22.75066,17.576199,0.70000005
240,1950-08-29 03:00:00,27.1975,16.0475,27.847,16.499348,0.0
241,1950-08-30 03:00:00,30.4475,13.6475,30.320282,12.571695,0.0
242,1950-08-31 03:00:00,31.4475,16.1475,31.250843,15.647102,0.0
243,1950-09-01 03:00:00,29.8975,17.9475,31.00175,19.246708,0.0
244,1950-09-02 03:00:00,31.5475,15.0475,30.302639,14.23712,0.0
245,1950-09-03 03:00:00,31.2975,14.8975,31.037334,13.95735,0.0
246,1950-09-04 03:00:00,27.1475,17.5975,28.775452,18.2388,0.0
247,1950-09-05 03:00:00,29.9475,16.7975,31.253136,18.019112,0.0
248,1950-09-06 03:00:00,32.2475,18.0975,31.035671,19.343243,2.6
249,1950-09-07 03:00:00,32.0975,20.2975,32.190647,22.679314,4.5
250,1950-09-08 03:00:00,21.5975,17.5975,22.407063,18.52747,3.8999994
251,1950-09-09 03:00:00,29.6975,17.1475,31.73101,17.923334,0.5
252,1950-09-10 03:00:00,26.5475,19.5975,29.898659,21.097431,0.8
253,1950-09-11 03:00:00,29.6475,19.3475,34.33726,20.71727,0.6
254,1950-09-12 03:00:00,30.4975,20.6975,37.00376,22.662682,0.0
255,1950-09-13 03:00:00,23.3475,18.3475,25.571733,18.147133,4.7999997
256,1950-09-14 03:00:00,20.8975,17.6975,19.601564,16.863745,3.1999998
257,1950-09-15 03:00:00,25.5475,16.4475,23.88605,16.024506,0.1
258,1950-09-16 03:00:00,29.6475,14.997499,31.707874,14.092384,0.0
259,1950-09-17 03:00:00,31.6475,16.0475,33.89745,15.956661,0.0
260,1950-09-18 03:00:00,32.1975,18.6975,34.473167,19.655458,0.0
261,1950-09-19 03:00:00,33.9475,19.4975,35.73086,20.812616,0.0
262,1950-09-20 03:00:00,37.3475,17.8475,37.73383,18.32805,0.0
263,1950-09-21 03:00:00,27.1975,19.9975,29.1894,20.985842,8.500001
264,1950-09-22 03:00:00,19.8975,18.2475,21.45927,18.849058,10.099999
265,1950-09-23 03:00:00,19.7975,17.5475,19.496578,18.11451,20.300001
266,1950-09-24 03:00:00,23.2975,17.9475,24.654076,17.9946,12.100001
267,1950-09-25 03:00:00,24.5475,18.7475,24.83126,19.856886,6.6999993
268,1950-09-26 03:00:00,26.9475,18.9475,31.205593,20.076519,0.0
269,1950-09-27 03:00:00,20.2975,17.5475,21.33551,17.2509,1.0
270,1950-09-28 03:00:00,19.3475,16.0975,18.059706,16.11224,1.6
271,1950-09-29 03:00:00,20.7975,14.6475,20.37718,15.318069,4.7
272,1950-09-30 03:00:00,23.6475,15.0975,24.737741,16.270256,0.8000001
273,1950-10-01 03:00:00,22.1975,18.2975,23.270721,20.241503,0.70000005
274,1950-10-02 03:00:00,19.3975,17.5975,20.557032,18.706396,1.5000001
275,1950-10-03 03:00:00,21.5975,16.3475,22.643826,17.679493,1.7000002
276,1950-10-04 03:00:00,20.1975,17.1975,20.637856,17.313292,0.1
277,1950-10-05 03:00:00,23.5475,17.1475,25.847517,17.749369,0.0
278,1950-10-06 03:00:00,25.4475,18.0975,28.293335,18.409779,0.0
279,1950-10-07 03:00:00,26.6475,19.2975,29.044544,20.85538,13.2
280,1950-10-08 03:00:00,30.4975,19.4975,32.50829,22.63226,10.400001
281,1950-10-09 03:00:00,29.6475,20.7475,33.626564,23.11779,0.2
282,1950-10-10 03:00:00,23.8475,20.6975,27.380026,24.023146,0.3
283,1950-10-11 03:00:00,21.1475,19.2975,24.299812,21.155222,3.9
284,1950-10-12 03:00:00,22.5975,18.5975,23.487179,20.164444,13.9
285,1950-10-13 03:00:00,25.3475,19.4975,27.53376,21.31059,1.4000001
286,1950-10-14 03:00:00,27.0975,20.1475,28.651497,21.749956,0.0
287,1950-10-15 03:00:00,32.4975,20.1975,36.179565,21.777605,1.5
288,1950-10-16 03:00:00,31.1975,22.0975,33.56881,24.982733,1.5
289,1950-10-17 03:00:00,29.6475,21.8475,33.157295,24.580135,0.4
290,1950-10-18 03:00:00,22.8475,20.5475,25.494171,21.480883,3.5
291,1950-10-19 03:00:00,31.2975,20.6475,34.426273,23.024792,25.1
292,1950-10-20 03:00:00,23.9475,20.1475,26.78919,22.075048,13.5
293,1950-10-21 03:00:00,23.1475,19.4975,25.420382,21.252705,2.1000001
294,1950-10-22 03:00:00,19.2975,18.5475,20.933716,18.815365,0.0
295,1950-10-23 03:00:00,21.6475,18.0475,22.293648,18.891043,2.2
296,1950-10-24 03:00:00,23.5475,18.6975,26.562977,19.501759,0.5
297,1950-10-25 03:00:00,22.6975,18.2475,25.631317,20.599749,4.3
298,1950-10-26 03:00:00,23.0975,18.0475,24.328444,19.64953,15.100002
299,1950-10-27 03:00:00,23.0475,17.6975,23.286148,18.996992,0.9000001
300,1950-10-28 03:00:00,26.9475,17.3475,26.488937,18.572277,0.0
301,1950-10-29 03:00:00,26.1975,18.0975,27.275133,19.109291,18.3
302,1950-10-30 03:00:00,25.9975,19.2975,28.25621,21.624748,5.099999
303,1950-10-31 03:00:00,24.6475,20.0475,27.455944,22.765213,2.0
304,1950-11-01 03:00:00,21.4975,18.1975,23.158434,17.447786,11.599998
305,1950-11-02 03:00:00,20.9975,17.0975,20.190426,16.927074,4.699999
306,1950-11-03 03:00:00,21.6475,15.1975,21.247446,15.352779,2.3
307,1950-11-04 03:00:00,21.2475,17.1975,21.071457,18.102274,1.9000001
308,1950-11-05 03:00:00,21.1475,16.8975,21.852518,18.087229,3.6
309,1950-11-06 03:00:00,22.7975,17.5475,23.541828,18.596672,7.6
310,1950-11-07 03:00:00,24.1475,17.6975,26.073782,18.77663,3.0999997
311,1950-11-08 03:00:00,24.7475,18.3475,27.505783,19.985441,1.9000001
312,1950-11-09 03:00:00,27.7975,18.6975,30.055523,21.604317,1.3000001
313,1950-11-10 03:00:00,29.2975,18.8475,32.464645,21.34533,1.2
314,1950-11-11 03:00:00,29.9475,20.6975,33.624977,23.905836,0.0
315,1950-11-12 03:00:00,33.9475,20.1975,38.778507,22.343628,0.0
316,1950-11-13 03:00:00,30.7975,19.4975,36.479443,20.880648,2.8999999
317,1950-11-14 03:00:00,21.4475,18.6975,21.278666,17.740097,16.4
318,1950-11-15 03:00:00,24.4475,17.7975,25.026752,19.382744,1.1
319,1950-11-16 03:00:00,31.0975,18.2975,36.231888,19.409595,0.2
320,1950-11-17 03:00:00,24.3475,19.5475,27.049675,21.981598,23.499998
321,1950-11-18 03:00:00,22.7975,19.8475,24.97662,21.711231,50.099995
322,1950-11-19 03:00:00,24.1475,19.7975,28.447945,21.990185,0.0
323,1950-11-20 03:00:00,23.5475,20.4975,27.15013,23.680979,0.1
324,1950-11-21 03:00:00,27.0475,19.8475,31.072353,22.756454,0.4
325,1950-11-22 03:00:00,28.3475,21.1975,33.37417,24.867413,0.5
326,1950-11-23 03:00:00,22.7475,20.8975,27.34923,23.997398,4.6
327,1950-11-24 03:00:00,23.8975,19.6475,25.189152,22.315851,29.300001
328,1950-11-25 03:00:00,22.8975,20.2475,24.292627,21.779198,2.7999997
329,1950-11-26 03:00:00,26.0975,19.6975,28.148338,21.367348,3.7999997
330,1950-11-27 03:00:00,28.3475,18.6475,31.615639,20.108103,3.6
331,1950-11-28 03:00:00,29.7975,20.3475,31.554775,21.737694,0.6
332,1950-11-29 03:00:00,27.0975,20.3975,29.81512,21.98843,1.1
333,1950-11-30 03:00:00,26.0975,20.7475,30.142097,24.187023,2.5
334,1950-12-01 03:00:00,27.7475,20.0975,29.992004,22.738974,0.0
335,1950-12-02 03:00:00,30.3475,20.8975,32.63596,23.475418,0.2
336,1950-12-03 03:00:00,32.0975,21.4475,35.626957,23.877785,1.1
337,1950-12-04 03:00:00,32.3975,22.2975,37.10098,24.6819,3.0
338,1950-12-05 03:00:00,32.5475,21.6975,35.75457,24.755379,6.0
339,1950-12-06 03:00:00,25.3475,20.3975,26.944887,21.96077,26.600002
340,1950-12-07 03:00:00,23.2975,19.8975,25.631538,21.834015,13.8
341,1950-12-08 03:00:00,26.0975,19.9475,30.26276,23.116165,16.799997
342,1950-12-09 03:00:00,30.4975,19.8975,32.65065,23.343328,4.7
343,1950-12-10 03:00:00,32.8975,20.9475,36.140793,23.486729,0.1
344,1950-12-11 03:00:00,33.9475,21.9475,38.534966,24.892736,0.0
345,1950-12-12 03:00:00,34.9475,22.6975,38.795753,25.752539,0.2
346,1950-12-13 03:00:00,33.3975,21.2975,38.19009,23.660727,0.8
347,1950-12-14 03:00:00,22.9975,20.8475,26.63163,23.868567,3.8000002
348,1950-12-15 03:00:00,25.0475,20.3975,24.697414,22.82561,7.2
349,1950-12-16 03:00:00,24.3475,19.7975,26.948357,22.033081,0.0
350,1950-12-17 03:00:00,26.7475,19.2475,28.40092,21.180662,2.1
